UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Views,Engagement Score,ImageURLs
@babbage86,@babbage86,2023-10-26T12:05:56.000Z,"@babbage86
@babbage86
·
7h#AIArtCommuity #AIArtwork #MidjourneyAI #midjourneyart",0,0,9,53,16.98,"https://pbs.twimg.com/profile_images/1706758861053460480/2TBXMZ-C_x96.jpg, https://pbs.twimg.com/media/F9XU3FaXMAAWPOq?format=jpg&name=medium"
K-art29,@k_art29,2023-10-26T12:05:00.000Z,"K-art29
@k_art29
·
7hGM enjoy your day, We are what we feel  #AIart #AIArtistCommunity #ArtificialIntelligence #MidjourneyAI #midjourneyart #midjourneygallery #Thursday #thursdaymorning #CoffeeTime",3,0,15,107,14.02,"https://pbs.twimg.com/profile_images/1700721205022429184/MQ6YrFJ-_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f4ab.svg, https://pbs.twimg.com/media/F9XUpsLXEAA6Wog?format=jpg&name=medium"
picturia,@picturAI,2023-10-26T12:00:01.000Z,"picturia
@picturAI
·
7hA pack of slimy, nasty, dirty and scary Wendigos.

Wendigos are dark creatures from legends and myths, torn from the darkest corners of human nightmares. 

Generated by us. Part 1

#wendigo #AIart #fantasyart #midjourneyart #midjourneyartwork",0,0,1,8,12.50,"https://pbs.twimg.com/profile_images/1695439366171021312/Ab2MrVM8_x96.jpg, https://pbs.twimg.com/media/F9R-lp2WkAAB9aP?format=jpg&name=900x900, https://pbs.twimg.com/media/F9R-lqLXQAA7Ghh?format=jpg&name=900x900, https://pbs.twimg.com/media/F9R-lqiWgAEK00D?format=jpg&name=900x900, https://pbs.twimg.com/media/F9R-lq3WAAAVhgu?format=jpg&name=900x900"
織田信長,@oda_nobunaga175,2023-10-26T11:59:51.000Z,"織田信長
@oda_nobunaga175
·
7h#midjourney #AIArt #midjourneyArt #nijijourneyV5 #AI乙女部",0,4,15,160,11.88,"https://pbs.twimg.com/profile_images/898499095358185472/LSMeKfes_x96.jpg, https://pbs.twimg.com/media/F9XTblZaIAADgZp?format=jpg&name=medium"
織田信長,@oda_nobunaga175,2023-10-26T11:58:50.000Z,"織田信長
@oda_nobunaga175
·
7h#midjourney #AIArt #midjourneyArt #nijijourneyV5 #AI乙女部",0,4,17,159,13.21,"https://pbs.twimg.com/profile_images/898499095358185472/LSMeKfes_x96.jpg, https://pbs.twimg.com/media/F9XTMLLbIAAy_9n?format=jpg&name=medium"
@babbage86,@babbage86,2023-10-26T11:25:27.000Z,"@babbage86
@babbage86
·
7hGM!

Left Brain vs Right Brain
#AIArtwork #AIArtistCommunity #AIart #MidjourneyAI #midjourneyart",4,2,25,204,13.24,"https://pbs.twimg.com/profile_images/1706758861053460480/2TBXMZ-C_x96.jpg, https://pbs.twimg.com/media/F9XLmb3W8AEhi0E?format=jpg&name=medium"
NFT-man,@NFTman001,2023-10-26T11:23:35.000Z,"NFT-man
@NFTman001
·
7hAI fashion design
“Sound of gears""

#BrandedFeatures                          #midjourney #MidjourneyAI #midjourneyart #NFTs #AIart #DigitalArtCollectors #CryptoCollectibles #ArtificialIntelligence #DigitalArtists #BlockchainArtists #NFTmarketplace #CreativeAI…
Show more",1,3,25,182,15.38,"https://pbs.twimg.com/profile_images/1696928098506481664/eTrxpMZV_x96.jpg, https://abs.twimg.com/hashflags/BF-8778_BrandedFeatures_AlwaysOn/BF-8778_BrandedFeatures_AlwaysOn.png, https://pbs.twimg.com/media/F9XLLDhaoAAc6wx?format=jpg&name=medium"
NFT-man,@NFTman001,2023-10-26T11:23:21.000Z,"NFT-man
@NFTman001
·
7hAI fashion design
“Sound of gears""

#BrandedFeatures                          #midjourney #MidjourneyAI #midjourneyart #NFTs #AIart #DigitalArtCollectors #CryptoCollectibles #ArtificialIntelligence #DigitalArtists #BlockchainArtists #NFTmarketplace #CreativeAI…
Show more",0,1,16,74,22.97,"https://pbs.twimg.com/profile_images/1696928098506481664/eTrxpMZV_x96.jpg, https://abs.twimg.com/hashflags/BF-8778_BrandedFeatures_AlwaysOn/BF-8778_BrandedFeatures_AlwaysOn.png, https://pbs.twimg.com/media/F9XLHlua4AAoS2o?format=jpg&name=medium"
NFT-man,@NFTman001,2023-10-26T11:22:39.000Z,"NFT-man
@NFTman001
·
7hAI fashion design
“Sound of gears""

#BrandedFeatures                          #midjourney #MidjourneyAI #midjourneyart #NFTs #AIart #DigitalArtCollectors #CryptoCollectibles #ArtificialIntelligence #DigitalArtists #BlockchainArtists #NFTmarketplace #CreativeAI…
Show more",0,0,19,98,19.39,"https://pbs.twimg.com/profile_images/1696928098506481664/eTrxpMZV_x96.jpg, https://abs.twimg.com/hashflags/BF-8778_BrandedFeatures_AlwaysOn/BF-8778_BrandedFeatures_AlwaysOn.png, https://pbs.twimg.com/media/F9XK9TaaIAAEoK4?format=jpg&name=medium"
5trawb3rry ri65,@5trawb3rryribs,2023-10-26T11:00:00.000Z,"5trawb3rry ri65
@5trawb3rryribs
·
8h#dbh #detroitbecomehuman #hankanderson #dbhhank #AIart #AIArtwork #AIArtworks #aifanart #midjourneyart #midjourney",0,0,0,22,0.00,"https://pbs.twimg.com/profile_images/1688364782775365633/OQgORtl9_x96.jpg, https://pbs.twimg.com/media/F7aLe4RaMAA2dB1?format=jpg&name=medium"
