UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Views,Engagement Score,ImageURLs
Derbloggy (ReAnimated_Lee),@Derbloggy,2023-10-10T21:08:04.000Z,"Derbloggy (ReAnimated_Lee)
@Derbloggy
·
Oct 10Did a bunch of sketching over the weekend, planning on doing some ""inktober"", but so far I've only had time for a few thumbnails. So it might just end up being thumbnailtober pt2 #LOTR #thehobbit #drawing #digitalart #artist #sketching #doodle #amtgard #larp #fantasyfightgard",0,0,3,61,4.92,"https://pbs.twimg.com/profile_images/828458683348766720/su9TF0Su_x96.jpg, https://pbs.twimg.com/media/F8G3eveWYAIAK1p?format=png&name=medium, https://pbs.twimg.com/media/F8G3ewKWgAIZpwb?format=png&name=medium"
Derbloggy (ReAnimated_Lee),@Derbloggy,2023-10-10T21:07:39.000Z,"Derbloggy (ReAnimated_Lee)
@Derbloggy
·
Oct 10Did a bunch of sketching over the weekend, planning on doing some ""inktober"", but so far I've only had time for a few thumbnails. So it might just end up being thumbnailtober pt1
#LOTR #thehobbit  #drawing #digitalart #artist #sketching #doodle  #amtgard #larp #fantasyfightgard",0,0,1,64,1.56,"https://pbs.twimg.com/profile_images/828458683348766720/su9TF0Su_x96.jpg, https://pbs.twimg.com/media/F8G3Xl2W4AATsjd?format=jpg&name=small, https://pbs.twimg.com/media/F8G3XlzWcAAR42m?format=png&name=small, https://pbs.twimg.com/media/F8G3Xl1WUAEyClP?format=jpg&name=small, https://pbs.twimg.com/media/F8G3Xl1WAAARz6Q?format=jpg&name=small"
Jamie Romoser,@JamieRomoser,2023-10-10T19:28:53.000Z,"Jamie Romoser
@JamieRomoser
·
Oct 10A Hobbit appears! New drawing post. Can you find the cross? 
https://instagram.com/p/CyOrgSWvNJD/?igshid=MzRlODBiNWFlZA==…

#sketchbook #drawing  #conceptart #characterdesign #conceptartist #sketch #god #jesuschrist #wow #anime #dnd #fantasyart  #art #ink #gospel #bible #verses #jamieromoser #inktober #hobbit #lotr",0,0,2,52,3.85,"https://pbs.twimg.com/profile_images/1597750212734296064/g0T_QGKL_x96.jpg, https://pbs.twimg.com/card_img/1719009487158448128/FK_4ovd6?format=jpg&name=small"
bran,@bran_tvod,2023-09-19T15:51:56.000Z,"bran
@bran_tvod
·
Sep 19Vampire:  vignette de nos aventures en Terre du Milieu que vous pouvez retrouver ci dessous sur la chaîne de 
@Nebalestuncon
#jdr #dnd5e #rpg #leseigneurdesanneaux #middleearth #lordoftherings #lotr #hobbit #tolkien #watercolor #illustration #drawing #fantasy",0,0,5,128,3.91,"https://pbs.twimg.com/profile_images/1242508122423468034/5HogDptR_x96.jpg, https://pbs.twimg.com/media/F6ZlVfyXgAAdRNI?format=jpg&name=medium, https://pbs.twimg.com/profile_images/958096963576229888/M_YglQXX_normal.jpg"
Daniel Williams,@dpwillia2,2023-09-17T17:54:05.000Z,"Daniel Williams
@dpwillia2
·
Sep 17Tolkien never intended to be the father of so much virginity. 
#Tolkien #LOTR #LordOfTheRings #hobbit #fantasy #humor #drawing #illustration #joke",1,0,0,74,0.00,"https://pbs.twimg.com/profile_images/555839723269128192/cgIAhaCs_x96.jpeg, https://pbs.twimg.com/media/F6PueC8XEAApH-7?format=jpg&name=medium"
Marie Foulquié,@ffoulkes_,2023-09-08T13:38:50.000Z,"Marie Foulquié
@ffoulkes_
·
Sep 8An Aragorn wip/lineart for free 

_______________________________
#aragorn #elessar #drawing #illustration #fanart #aragornfanart #lotrfanart #lineart #wip #lotr",0,0,1,53,1.89,"https://pbs.twimg.com/profile_images/1616049463667073024/YFWphQSW_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/2665.svg, https://abs-0.twimg.com/emoji/v2/svg/1f451.svg, https://pbs.twimg.com/media/F5gd0EYW4AAV6rX?format=jpg&name=medium"
dana,@thatonedana,2023-09-05T15:15:36.000Z,"dana
@thatonedana
·
Sep 5bilbo baggins 

#art #drawing #hobbit #LOTR #bilbobaggins",0,0,6,71,8.45,"https://pbs.twimg.com/profile_images/1693198750720614400/mxkCw3iP_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f342.svg, https://abs-0.twimg.com/emoji/v2/svg/1f319.svg, https://abs-0.twimg.com/emoji/v2/svg/1f5e1.svg, https://abs-0.twimg.com/emoji/v2/svg/1f343.svg, https://pbs.twimg.com/media/F5RXMVjXAAAdfaF?format=jpg&name=medium"
Marie Foulquié,@ffoulkes_,2023-09-05T13:05:04.000Z,"Marie Foulquié
@ffoulkes_
·
Sep 5‘Frodo’s fate is no longer in our hands’.
_______________________________
#aragorn #elessar #thefellowshipofthering #lotr #lotrfanart #aragornfanart #aragornart #drawing #illustration #art #dessin",0,0,4,55,7.27,"https://pbs.twimg.com/profile_images/1616049463667073024/YFWphQSW_x96.jpg, https://pbs.twimg.com/media/F5Q5UTtXsAAtsgG?format=jpg&name=small, https://pbs.twimg.com/media/F5Q5UTvWMAEgYwQ?format=jpg&name=small, https://pbs.twimg.com/media/F5Q5UT1XEAA94G4?format=jpg&name=small"
Stephen Graham Walsh,@StephenGraWalsh,2023-09-03T11:34:16.000Z,"Stephen Graham Walsh
@StephenGraWalsh
·
Sep 3Back in my #etsy shop: art inspired by Tolkien’s’Lord of the Rings’  - ‘Eowyn’ 8 x 10 inch print of a pencil study https://stephenwalshart.etsy.com/listing/255203515…  #tolkienart #tolkienprint  #lordoftherings #lotr #eowyn #rohan #drawing #shieldmaiden",0,2,5,294,2.38,"https://pbs.twimg.com/profile_images/723476404323622912/3KVcptsE_x96.jpg, https://pbs.twimg.com/media/F5GRWz6WEAAXCNq?format=jpg&name=medium"
Aidan Saunders,@SoulshankDesign,2023-08-13T11:57:53.000Z,"Aidan Saunders
@SoulshankDesign
·
Aug 13https://instagram.com/p/Cv2jXgmInIm/?igshid=MzRlODBiNWFlZA==…
.
.
.
#tattoo #darklettering #lotr #darktattoo #tattooconcept #blackwork #metal #deathcore #metalcore #hardcore #illustration #design #graphic #draw #drawing #art #artwork #soulshank #soulshankdesign #graphicdesign #clothingdesign #procreate #photoshop",0,0,1,67,1.49,"https://pbs.twimg.com/profile_images/1567158084010708999/AMKA_DcH_x96.jpg, https://pbs.twimg.com/card_img/1719618235656523776/8FX0vdJv?format=jpg&name=small"
Kalman 'Carun' Balla,@art_of_carun,2023-08-12T21:20:53.000Z,"Kalman 'Carun' Balla
@art_of_carun
·
Aug 12Gandalf's day off 

#art #artwork #sketch #doodle #drawing #inking #illustration #cartoon #cartoonists #cartoonillustration #comics #comicstrip #gagcomic #gagcartoons #digitalart #ipadpro #clipstudiopaint #gandalf #lordoftherings #lotr #dayoff #funny #ArtistOnTwitter",1,1,6,308,2.27,"https://pbs.twimg.com/profile_images/1590664902414372865/RBl9pqp-_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f923.svg, https://pbs.twimg.com/media/F3XEpTeWAAA7yzs?format=jpg&name=medium"
artfruitz,@artfruitz,2023-08-12T19:49:22.000Z,"artfruitz
@artfruitz
·
Aug 12Replying to 
@artfruitz",0,0,3,109,2.75,https://pbs.twimg.com/profile_images/1670497280661569540/Bzx2DQTy_x96.jpg
TheSaia,@TheRealSaia,2023-08-11T22:43:46.000Z,"TheSaia
@TheRealSaia
·
Aug 11Frodo #art #tutorial #artist #digitalart #disney #shire #anime #characterdesign #study #commission #color #fyp #reels #realism #portrait #manga #hobbit #fanart #procreate #apple #concept #lotr #draw #sketch #gesture #figure #lordoftherings #sketchbook  #frodo #drawing 
@procreate",0,0,2,262,0.76,"https://pbs.twimg.com/profile_images/1515507199946100736/_v6L5ULa_x96.jpg, https://pbs.twimg.com/media/F3SN_RebkAElBOG?format=jpg&name=small"
HIGHSPEED DRAWINGS,@artartart2019,2023-08-09T13:29:37.000Z,"HIGHSPEED DRAWINGS
@artartart2019
·
Aug 9#Drawing #illustration #絵描きさんと繋がりたい #イラスト好きな人と繋がりたい #絵柄が好みって人にフォローされたい #無名絵師 #無名絵師なので私をフォローして有名にしてください #冬の創作クラスタフォロー祭り #procreate #art  #zelda   #ゼルダ  　#ゼルダの伝説   #lotr
右利きなのは敢えて",0,0,15,315,4.76,"https://pbs.twimg.com/profile_images/1699289756537081856/lp8-ddzX_x96.jpg, https://pbs.twimg.com/media/F3F8Ao7XEAARZwI?format=jpg&name=small, https://pbs.twimg.com/media/F3F8Ao7WgAAenl2?format=jpg&name=small"
Em Co,@EmCoArts,2023-08-08T17:06:59.000Z,"Em Co
@EmCoArts
·
Aug 8Really happy with how this turned out #hobbithole #lotr #acrylicpainting #oilpainting #drawing #art #artdaily",1,0,3,77,3.90,"https://pbs.twimg.com/profile_images/1701057644260139008/x3Rko_id_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/2764.svg, https://pbs.twimg.com/ext_tw_video_thumb/1688959133377081362/pu/img/qIzBzsLuA53nvpal.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1688959649750429702/pu/img/tM09i_P7A2XvvFju.jpg, https://pbs.twimg.com/media/F3BkHB2XsAEPwq2?format=jpg&name=small, https://pbs.twimg.com/media/F3BkJULXsBQT7IT?format=jpg&name=small"
Enzo D'Ambrosio,@wisedestinytaco,2023-08-07T19:47:49.000Z,"Enzo D'Ambrosio
@wisedestinytaco
·
Aug 7Dwalin sketch
#art #artwork #drawing #lordofthering #lotr #dwalin #dwarf",0,0,2,455,0.44,"https://pbs.twimg.com/profile_images/1686447434824663040/YxMlbHTy_x96.jpg, https://pbs.twimg.com/media/F28_ZIWW4AEssxZ?format=jpg&name=large"
Em Co,@EmCoArts,2023-08-02T20:33:14.000Z,"Em Co
@EmCoArts
·
Aug 2Another painting for someone!  Painting hobbit holes is fun! This is just the rough paint /colour blocking. Detail paint coming soon! #painter #Painting #acrylicpainting #drawing #oilpainting #oils #hobbithole #lotr",1,0,7,238,2.94,"https://pbs.twimg.com/profile_images/1701057644260139008/x3Rko_id_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/2764.svg, https://pbs.twimg.com/ext_tw_video_thumb/1686837449010343937/pu/img/NeIGQZet7WYcVbkO.jpg"
Michaeldb,@MichaeldeBoer18,2023-07-16T08:59:00.000Z,"Michaeldb
@MichaeldeBoer18
·
Jul 16The Hobbits travelling to Bree #LOTR #hobbits #art #procreateart #drawing #illustrationart #nature #forest #frodo #LordoftheRings #fellowshipofthering",0,0,2,104,1.92,"https://pbs.twimg.com/profile_images/1575357038431019008/ziJMUraF_x96.jpg, https://pbs.twimg.com/media/F1JX6dBWIAIR-yP?format=jpg&name=medium"
The Ace of Bangs,@claire_rosen,2023-07-15T13:33:33.000Z,"The Ace of Bangs
@claire_rosen
·
Jul 15Wip. There is a lot to unpack here but just know everyone is drunk ;D  #art #drawing #illustration #lotr #fanfic",0,4,15,421,4.51,"https://pbs.twimg.com/profile_images/1527303514623561728/uo4jz8om_x96.jpg, https://pbs.twimg.com/media/F1FMhZ-XwAIvAhL?format=jpg&name=900x900"
bran,@bran_tvod,2023-07-09T15:59:37.000Z,"bran
@bran_tvod
·
Jul 9#haunted 8th #ghost of Mirkwood #watercolor series : The #king (le #roi )

#fantômes #horrorart #horrorartwork #illustration #drawing #fantasy #artist #artwork #artoftheday #illustration #illustrations #medievalfantasy #fantasyart #Mirkwood #lotr #darkfantasyart #darkfantasy",1,2,11,296,4.39,"https://pbs.twimg.com/profile_images/1242508122423468034/5HogDptR_x96.jpg, https://pbs.twimg.com/media/F0m1BbkXsAgYNv1?format=jpg&name=medium"
artfruitz,@artfruitz,2023-07-08T13:45:39.000Z,"artfruitz
@artfruitz
·
Jul 8Replying to 
@artfruitz",0,0,0,89,0.00,https://pbs.twimg.com/profile_images/1670497280661569540/Bzx2DQTy_x96.jpg
aless¡a ★,@alesssiabro,2023-07-03T13:19:53.000Z,"aless¡a ★
@alesssiabro
·
Jul 3currently working on a new project ! I’m keen on seeing how this is gonna turn out , since it’s my first time making such a complex composition using charcoal and white pencil
#art #artist #drawing #LOTR #hobbit #artwork #artwork #ArtistOnTwitter",0,1,1,81,2.47,"https://pbs.twimg.com/profile_images/1714619017510494208/HDeYjmoU_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f440.svg, https://pbs.twimg.com/media/F0HW9U_XgAIg65P?format=jpg&name=small, https://pbs.twimg.com/media/F0HW9T9WIAE4CCB?format=jpg&name=small"
bran,@bran_tvod,2023-07-02T16:15:12.000Z,"bran
@bran_tvod
·
Jul 2#haunted 7th #ghost of Mirkwood #watercolor series  : The #rider (le #cavalier)
#fantômes #horrorart #horrorartwork #illustration #drawing #fantasy #artist #artwork #artoftheday #illustration #illustrations #medievalfantasy #fantasyart #Mirkwood #lotr #darkfantasyart #darkfantasy",0,0,4,141,2.84,"https://pbs.twimg.com/profile_images/1242508122423468034/5HogDptR_x96.jpg, https://pbs.twimg.com/media/F0C1cCGWYAIeBmb?format=jpg&name=medium"
Jovis,@JovisArt,2023-07-02T02:38:18.000Z,"Jovis
@JovisArt
·
Jul 1rabiscos de RPG
#dnd #sketch #drawing #dndoc #rpg #elf #LOTR",0,1,5,93,6.45,"https://pbs.twimg.com/profile_images/1707571885087531008/GaiQRfnO_x96.jpg, https://pbs.twimg.com/media/Fz_6YoYXsAAB9B9?format=jpg&name=medium"
Stephen Graham Walsh,@StephenGraWalsh,2023-06-11T12:19:51.000Z,"Stephen Graham Walsh
@StephenGraWalsh
·
Jun 11Back in my Etsy shop ‘Legolas ‘, a toned drawing inspired by Tolkien’s’Lord of the Rings ‘. #lotr #middleearth #legolas #elf #drawing #tolkienart #lordoftherings #mirkwood",0,1,5,255,2.35,"https://pbs.twimg.com/profile_images/723476404323622912/3KVcptsE_x96.jpg, https://pbs.twimg.com/media/FyV2PVOX0AISMzd?format=jpg&name=medium"
"LuciferSlater, Artist",@LuciferSlater,2023-06-09T19:47:41.000Z,"LuciferSlater, Artist
@LuciferSlater
·
Jun 9#LordoftheRings #sketch
The hilt of #Narsil
#TheOneRing
The #Evenstar

Really want to tattoo this one!!

#lotr #tolkein #hobbit #sword #drawing #tattoo #tattooing #tattoodesign #sketch #sketchoholix #tattooideas #tattoostyle #geek #onering #theonering #arwen #pencildrawing",0,0,1,352,0.28,"https://pbs.twimg.com/profile_images/1405539571853524999/x5yOCg3A_x96.jpg, https://pbs.twimg.com/media/FyNJj7MX0A46KWc?format=jpg&name=medium"
jovanadart,@jovanadart,2023-06-08T10:49:33.000Z,"jovanadart
@jovanadart
·
Jun 8Getting somewhere at this point! 
#legolas #art #drawing #lotr #thehobbit",0,0,1,149,0.67,"https://pbs.twimg.com/profile_images/1711393047286550528/PuvfMymn_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f64c-1f3fb.svg, https://pbs.twimg.com/media/FyGEzWdXoAIoDcz?format=jpg&name=medium"
Kalman 'Carun' Balla,@art_of_carun,2023-06-07T07:07:00.000Z,"Kalman 'Carun' Balla
@art_of_carun
·
Jun 7Sometimes you need to be in a hurry 

#art #artwork #sketch #doodle #drawing #inking #illustration #cartoon #cartoonists #cartoonillustration #comics #comicstrip #gagcomic #gagcartoons #digitalart #procreate #wizard #mage #scooter #late #lotr #lordoftherings #gandalf #funny",0,0,5,249,2.01,"https://pbs.twimg.com/profile_images/1590664902414372865/RBl9pqp-_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f601.svg, https://pbs.twimg.com/media/FyAIR8WWwAIB7F7?format=jpg&name=medium"
jovanadart,@jovanadart,2023-06-02T16:03:14.000Z,"jovanadart
@jovanadart
·
Jun 2Drawing Aragorn/Strider (Viggo Mortensen) from The Lord of the Rings
https://youtu.be/LGhCWxcvN0k
#lotr #aragorn #youtube #art #drawing",0,0,3,184,1.63,"https://pbs.twimg.com/profile_images/1711393047286550528/PuvfMymn_x96.jpg, https://pbs.twimg.com/media/FxoTDzzWAAQbWs-?format=jpg&name=medium"
Maaaaaaaauro,@massis_a,2023-06-01T16:09:32.000Z,"Maaaaaaaauro
@massis_a
·
Jun 1Finalizado. 
#unicorn #ink #drawing #drawingart #inking #fantasy #LOTR",0,1,3,91,4.40,"https://pbs.twimg.com/profile_images/1553036961673273344/3hifMm4V_x96.jpg, https://pbs.twimg.com/media/FxjK6ZKXoAIX2Bv?format=jpg&name=medium"
вaтнe_ιn_мιnтylιgнт,@AquaRain6v6,2023-05-06T03:14:45.000Z,"вaтнe_ιn_мιnтylιgнт
@AquaRain6v6
·
May 5Replying to 
@AquaRain6v6",0,0,13,452,2.88,"https://pbs.twimg.com/profile_images/1671836371886170112/6v1w27Kc_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f331.svg, https://abs-0.twimg.com/emoji/v2/svg/1f48e.svg, https://pbs.twimg.com/media/FvagPk_aUAAhp9D?format=jpg&name=900x900, https://pbs.twimg.com/media/FvagP0daMAEL3nC?format=jpg&name=medium"
вaтнe_ιn_мιnтylιgнт,@AquaRain6v6,2023-05-06T03:14:41.000Z,"вaтнe_ιn_мιnтylιgнт
@AquaRain6v6
·
May 5An elven prince out on a night stroll. Jinki if he's a character in LotR.

#Jinki #ONEW #SHINee 
#drawing #art #digitalpainting #SHINeeFanart #LOTR",10,42,149,6657,2.87,"https://pbs.twimg.com/profile_images/1671836371886170112/6v1w27Kc_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f331.svg, https://abs-0.twimg.com/emoji/v2/svg/1f48e.svg, https://pbs.twimg.com/media/FvagOqLaQAAxkF3?format=jpg&name=medium"
Xavier Sky,@xavierskydesign,2023-05-03T16:05:59.000Z,"Xavier Sky
@xavierskydesign
·
May 3Smaug 

#smaug #dragon #LordOfTheRings #LOTR #bookmark #ink #painting #drawing #art #traditionalart #fantasy",0,0,3,110,2.73,"https://pbs.twimg.com/profile_images/1653400746350526466/ekGbh1_Y_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f525.svg, https://abs-0.twimg.com/emoji/v2/svg/1f525.svg, https://abs-0.twimg.com/emoji/v2/svg/1f525.svg, https://pbs.twimg.com/media/FvNz_5VWYAAgVwF?format=jpg&name=medium"
Just GnP (commission active),@GyroPetra,2023-05-02T14:50:38.000Z,"Just GnP (commission active)
@GyroPetra
·
May 2I mean...   :|
#Paladins #Paladinsart #Vora #Saati #LOTR #Drawing #Medibang #GnP_art",4,19,91,2279,4.83,"https://pbs.twimg.com/profile_images/1661072535088410626/uMXRTbFb_x96.jpg, https://pbs.twimg.com/media/FvIZKXWaYAMyVRD?format=jpg&name=medium"
NiCita Grafika Műhely,@NiCitaGrafika,2023-04-27T21:07:29.000Z,"NiCita Grafika Műhely
@NiCitaGrafika
·
Apr 27Graphite drawing from one of the most iconic movie character of all time

#drawing #Realistic #realisticdrawing #Pencildrawing #portraitart #portrait #Graphic #graphite #ArtistOnTwitter #Artists #pencilart #pencilsketch #art #artwork #LOTR #Wizards #Gandalf #LordOfTheRings",5,6,47,2193,2.42,"https://pbs.twimg.com/profile_images/1601620333890519041/fmyvTeAM_x96.jpg, https://pbs.twimg.com/media/Fuv_dPgXgAEjegA?format=jpg&name=medium"
jovanadart,@jovanadart,2023-04-27T11:57:11.000Z,"jovanadart
@jovanadart
·
Apr 27So excited! 
#galadriel #lotr #LordOfTheRings #CateBlanchett #elf #art #drawing",0,0,1,214,0.47,"https://pbs.twimg.com/profile_images/1711393047286550528/PuvfMymn_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f90d.svg, https://abs-0.twimg.com/emoji/v2/svg/1f343.svg, https://pbs.twimg.com/media/FuuBgk6XgAIeIEP?format=jpg&name=medium"
